time,flow,velocity,pressure,voltage
2022-09-23 14:05:13,0,0,1.207,13.7
2022-09-23 14:04:12,0,0,1.227,13.7
2022-09-23 14:03:11,0,0,1.222,13.7
2022-09-23 14:02:10,0,0,1.222,13.7
2022-09-23 14:01:09,0,0,1.223,13.7
2022-09-23 14:00:08,0,0,1.224,13.7
2022-09-23 13:59:07,0,0,1.239,13.7
2022-09-23 13:58:06,0,0,1.24,13.7
2022-09-23 13:57:05,0,0,1.239,13.7
2022-09-23 13:56:04,0,0,1.239,13.7
2022-09-23 13:55:03,0,0,1.233,13.7
2022-09-23 13:54:02,0,0,1.248,13.7
2022-09-23 13:53:04,0,0,1.233,13.7
2022-09-23 13:52:00,0,0,1.238,13.7
2022-09-23 13:50:59,1.82,0.038,1.242,13.7
2022-09-23 13:49:58,0,0,1.257,13.7
2022-09-23 13:48:57,0,0,1.258,13.7
2022-09-23 13:47:56,2.125,0.045,1.23,13.7
2022-09-23 13:46:55,2.234,0.047,1.225,13.7
2022-09-23 13:45:54,1.883,0.039,1.224,13.7
2022-09-23 13:44:53,2.281,0.048,1.223,13.7
2022-09-23 13:43:52,0,0,1.231,13.7
2022-09-23 13:42:51,0,0,1.246,13.7
2022-09-23 13:41:50,1.945,0.041,1.238,13.7
2022-09-23 13:40:49,0,0,1.24,13.7
2022-09-23 13:39:48,2.031,0.043,1.23,13.7
2022-09-23 13:38:47,0,0,1.23,13.7
2022-09-23 13:37:46,0,0,1.238,13.7
2022-09-23 13:36:45,2.328,0.049,1.231,13.7
2022-09-23 13:35:44,2.031,0.043,1.224,13.7
2022-09-23 13:34:43,1.867,0.039,1.215,13.7
2022-09-23 13:33:42,1.648,0.035,1.231,13.7
2022-09-23 13:32:41,2.109,0.044,1.223,13.7
2022-09-23 13:31:40,1.797,0.038,1.233,13.7
2022-09-23 13:30:39,2.578,0.054,1.238,14.2
2022-09-23 13:29:38,1.969,0.041,1.237,14.2
2022-09-23 13:28:37,3,0.063,1.227,14.2
2022-09-23 13:27:36,0,0,1.232,14.2
2022-09-23 13:26:35,0,0,1.223,14.2
2022-09-23 13:25:34,2.797,0.059,1.221,14.2
2022-09-23 13:24:33,2.547,0.054,1.205,14.2
2022-09-23 13:23:32,2.188,0.046,1.213,14.2
2022-09-23 13:22:31,2.781,0.058,1.22,14.2
2022-09-23 13:21:30,2.641,0.055,1.207,14.2
2022-09-23 13:20:29,2.891,0.061,1.182,14.2
2022-09-23 13:19:31,1.984,0.042,1.182,14.2
2022-09-23 13:18:27,2.406,0.051,1.191,14.2
2022-09-23 13:17:26,2.156,0.045,1.2,14.2
2022-09-23 13:16:25,3.125,0.066,1.192,14.2
2022-09-23 13:15:24,2.719,0.057,1.19,14.2
2022-09-23 13:14:23,2.375,0.05,1.213,14.2
2022-09-23 13:13:22,1.695,0.036,1.212,14.2
2022-09-23 13:12:21,2.219,0.047,1.207,14.2
2022-09-23 13:11:20,0,0,1.223,14.2
2022-09-23 13:10:19,1.828,0.038,1.212,14.2
2022-09-23 13:09:18,2.125,0.045,1.211,14.2
2022-09-23 13:08:17,0,0,1.208,14.2
2022-09-23 13:07:16,2.578,0.054,1.208,14.2
2022-09-23 13:06:15,2.703,0.057,1.189,14.2
2022-09-23 13:05:14,2.422,0.051,1.198,14.2
2022-09-23 13:04:13,3.75,0.078,1.197,14.2
2022-09-23 13:03:12,1.602,0.034,1.206,14.2
2022-09-23 13:02:11,1.773,0.037,1.206,14.2
2022-09-23 13:01:10,1.734,0.036,1.204,14.2
2022-09-23 13:00:09,1.742,0.037,1.191,14.2
2022-09-23 12:59:08,2.453,0.051,1.196,14.2
2022-09-23 12:58:07,2.25,0.048,1.197,14.2
2022-09-23 12:57:06,2.5,0.052,1.189,14.2
2022-09-23 12:56:05,0,0,1.185,14.2
2022-09-23 12:55:04,3.297,0.069,1.183,14.2
2022-09-23 12:54:03,2.328,0.049,1.207,14.2
2022-09-23 12:53:02,1.5,0.031,1.205,14.2
2022-09-23 12:52:01,3.281,0.069,1.189,14.2
2022-09-23 12:51:00,2.531,0.053,1.215,14.2
2022-09-23 12:49:59,0,0,1.212,14.2
2022-09-23 12:48:58,2.516,0.053,1.205,14.2
2022-09-23 12:47:57,2.453,0.051,1.198,14.2
2022-09-23 12:46:56,2.188,0.046,1.205,14.2
2022-09-23 12:45:55,1.758,0.037,1.196,14.2
2022-09-23 12:44:54,1.586,0.033,1.182,14.2
2022-09-23 12:43:53,1.477,0.031,1.198,14.2
2022-09-23 12:42:52,1.711,0.036,1.19,14.2
2022-09-23 12:41:51,0,0,1.199,14.2
2022-09-23 12:40:50,1.57,0.033,1.189,14.2
2022-09-23 12:39:49,2.016,0.042,1.191,14.2
2022-09-23 12:38:48,1.695,0.036,1.183,14.2
2022-09-23 12:37:47,2.531,0.053,1.15,14.2
2022-09-23 12:36:46,2.453,0.051,1.125,14.2
2022-09-23 12:35:45,2.313,0.049,1.145,14.2
2022-09-23 12:34:44,2.188,0.046,1.16,14.2
2022-09-23 12:33:43,0,0,1.173,14.2
2022-09-23 12:32:42,2.031,0.043,1.165,14.2
2022-09-23 12:31:41,0,0,1.189,14.2
2022-09-23 12:30:40,2.297,0.048,1.183,14.2
2022-09-23 12:29:39,2.828,0.059,1.183,14.2
2022-09-23 12:28:38,0,0,1.175,14.2
2022-09-23 12:27:37,2.266,0.048,1.165,14.2
2022-09-23 12:26:36,2.047,0.043,1.192,14.2
2022-09-23 12:25:35,1.656,0.035,1.206,14.2
2022-09-23 12:24:34,0,0,1.2,14.2
2022-09-23 12:23:33,0,0,1.189,14.2
2022-09-23 12:22:32,1.719,0.036,1.176,14.2
2022-09-23 12:21:31,2.844,0.06,1.182,14.2
2022-09-23 12:20:30,0,0,1.19,14.2
2022-09-23 12:19:29,0,0,1.181,14.2
2022-09-23 12:18:28,2.094,0.044,1.175,14.2
2022-09-23 12:17:27,2.047,0.043,1.176,14.2
2022-09-23 12:16:26,0,0,1.183,14.2
2022-09-23 12:15:25,1.93,0.04,1.167,14.2
2022-09-23 12:14:23,0,0,1.166,14.2
2022-09-23 12:13:22,1.797,0.038,1.175,14.2
2022-09-23 12:12:21,2.781,0.059,1.192,14.2
2022-09-23 12:11:20,1.586,0.033,1.206,14.2
2022-09-23 12:10:19,0,0,1.222,14.2
2022-09-23 12:09:21,2.25,0.047,1.23,14.2
2022-09-23 12:08:17,2.422,0.051,1.231,14.2
2022-09-23 12:07:16,1.758,0.037,1.213,14.2
2022-09-23 12:06:15,2.484,0.052,1.216,14.2
2022-09-23 12:05:14,2.047,0.043,1.213,14.2
2022-09-23 12:03:12,4.562,0.096,1.212,14.2
2022-09-23 12:02:11,3.188,0.067,1.229,14.2
2022-09-23 12:01:10,0,0,1.227,14.2
2022-09-23 12:00:09,1.578,0.033,1.214,14.2
2022-09-23 11:59:08,3.609,0.076,1.189,14.2
2022-09-23 11:58:07,3.016,0.063,1.191,14.2
2022-09-23 11:57:06,2.422,0.051,1.192,14.2
2022-09-23 11:56:05,1.594,0.033,1.183,14.2
2022-09-23 11:55:04,2.297,0.048,1.184,14.2
2022-09-23 11:54:03,2.813,0.059,1.178,14.2
2022-09-23 11:53:02,5,0.105,1.179,14.2
2022-09-23 11:52:01,5.937,0.125,1.171,14.2
2022-09-23 11:51:00,3.734,0.078,1.179,14.2
2022-09-23 11:49:59,4.375,0.092,1.179,14.2
2022-09-23 11:48:58,3.844,0.081,1.195,14.2
2022-09-23 11:47:57,3.813,0.08,1.197,14.3
2022-09-23 11:46:56,3.781,0.079,1.189,14.2
2022-09-23 11:45:55,3.063,0.064,1.197,14.2
2022-09-23 11:44:54,2.813,0.059,1.204,14.2
2022-09-23 11:43:53,2.906,0.061,1.201,14.2
2022-09-23 11:42:52,2.984,0.063,1.2,14.2
2022-09-23 11:41:51,2.875,0.06,1.215,14.3
2022-09-23 11:40:50,1.828,0.038,1.217,14.2
2022-09-23 11:39:49,3,0.063,1.206,14.2
2022-09-23 11:38:48,3.047,0.064,1.207,14.2
2022-09-23 11:37:47,2.594,0.055,1.199,14.2
2022-09-23 11:36:46,2.359,0.049,1.181,14.2
2022-09-23 11:35:45,0,0,1.178,14.2
2022-09-23 11:34:44,2.078,0.044,1.171,14.2
2022-09-23 11:33:43,2.625,0.055,1.168,14.2
2022-09-23 11:32:42,2.563,0.054,1.17,14.2
2022-09-23 11:31:41,1.937,0.041,1.183,14.3
2022-09-23 11:30:40,1.727,0.036,1.189,14.2
2022-09-23 11:29:39,0,0,1.19,14.2
2022-09-23 11:28:38,0,0,1.199,14.2
2022-09-23 11:27:37,2.188,0.046,1.175,14.2
2022-09-23 11:26:36,3.156,0.066,1.159,14.2
2022-09-23 11:25:35,2.094,0.044,1.151,14.2
2022-09-23 11:24:34,2.922,0.061,1.128,14.2
2022-09-23 11:23:33,3.375,0.071,1.125,14.2
2022-09-23 11:22:32,2.609,0.055,1.132,14.2
2022-09-23 11:21:31,2.469,0.052,1.137,14.3
2022-09-23 11:20:30,0,0,1.141,14.3
2022-09-23 11:19:29,1.922,0.04,1.136,14.3
2022-09-23 11:18:28,2.203,0.046,1.148,14.2
2022-09-23 11:17:27,0,0,1.162,14.3
2022-09-23 11:16:26,0,0,1.164,14.2
2022-09-23 11:15:25,0,0,1.151,14.3
2022-09-23 11:14:24,1.68,0.035,1.137,14.2
2022-09-23 11:13:23,0,0,1.139,14.2
2022-09-23 11:12:22,0,0,1.143,14.2
2022-09-23 11:11:21,2.156,0.046,1.13,14.2
2022-09-23 11:10:20,0,0,1.132,14.2
2022-09-23 11:09:19,0,0,1.129,14.2
2022-09-23 11:08:18,0,0,1.134,14.2
2022-09-23 11:07:17,1.633,0.034,1.142,14.3
2022-09-23 11:06:16,0,0,1.183,14.3
2022-09-23 11:05:15,0,0,1.204,14.3
2022-09-23 11:04:14,0,0,1.193,14.2
2022-09-23 11:03:13,0,0,1.19,14.2
2022-09-23 11:02:12,0,0,1.188,14.3
2022-09-23 11:01:11,1.633,0.034,1.173,14.2
2022-09-23 11:00:10,2.234,0.047,1.157,14.2
2022-09-23 10:59:08,1.602,0.034,1.166,14.2
2022-09-23 10:58:07,2.563,0.054,1.152,14.2
2022-09-23 10:57:07,1.961,0.041,1.138,14.3
2022-09-23 10:56:05,2.109,0.044,1.119,14.3
2022-09-23 10:55:04,1.992,0.042,1.124,14.3
2022-09-23 10:54:03,3.453,0.073,1.104,14.3
2022-09-23 10:53:02,2.344,0.049,1.111,14.3
2022-09-23 10:52:01,2.609,0.055,1.114,14.2
2022-09-23 10:51:00,2.422,0.051,1.121,14.3
2022-09-23 10:49:59,3.594,0.076,1.134,14.3
2022-09-23 10:48:58,2.344,0.049,1.137,14.3
2022-09-23 10:47:57,2.406,0.05,1.143,14.3
2022-09-23 10:46:56,3.422,0.072,1.148,14.2
2022-09-23 10:45:55,3.047,0.064,1.144,14.2
2022-09-23 10:44:54,2.609,0.055,1.142,14.3
2022-09-23 10:43:53,1.875,0.039,1.143,14.3
2022-09-23 10:42:52,2.141,0.045,1.133,14.2
2022-09-23 10:41:51,3.25,0.068,1.135,14.2
2022-09-23 10:40:50,2.391,0.05,1.15,14.3
2022-09-23 10:39:49,2.422,0.051,1.159,14.3
2022-09-23 10:38:49,3.5,0.074,1.17,14.2
2022-09-23 10:37:47,3.109,0.065,1.17,14.2
2022-09-23 10:36:46,4.156,0.087,1.17,14.2
2022-09-23 10:35:45,3.859,0.081,1.176,14.3
2022-09-23 10:34:44,3.578,0.075,1.191,14.2
2022-09-23 10:33:43,4.844,0.101,1.18,14.3
2022-09-23 10:32:42,2.016,0.042,1.21,14.2
2022-09-23 10:31:41,2.469,0.052,1.198,14.2
2022-09-23 10:30:40,1.656,0.035,1.2,14.2
2022-09-23 10:29:39,2.094,0.044,1.206,14.3
2022-09-23 10:28:38,2.359,0.05,1.203,14.2
2022-09-23 10:27:37,2.391,0.05,1.202,14.2
2022-09-23 10:26:36,0,0,1.21,14.3
2022-09-23 10:25:36,1.906,0.04,1.205,14.3
2022-09-23 10:24:34,2.016,0.042,1.207,14.2
2022-09-23 10:23:33,2.203,0.046,1.205,14.2
2022-09-23 10:22:32,2.031,0.043,1.209,14.2
2022-09-23 10:21:31,2.297,0.048,1.208,14.3
2022-09-23 10:20:30,1.727,0.036,1.214,14.3
2022-09-23 10:19:29,0,0,1.211,14.2
2022-09-23 10:18:29,2.375,0.05,1.211,14.2
2022-09-23 10:17:27,1.617,0.034,1.21,14.2
2022-09-23 10:16:26,1.789,0.038,1.208,14.2
2022-09-23 10:15:25,3.031,0.064,1.199,14.2
2022-09-23 10:14:24,2.75,0.058,1.205,14.3
2022-09-23 10:13:23,1.891,0.04,1.24,14.2
2022-09-23 10:12:22,2.078,0.044,1.238,14.2
2022-09-23 10:11:21,2.344,0.049,1.236,14.3
2022-09-23 10:10:20,1.633,0.034,1.236,14.3
2022-09-23 10:09:19,2.125,0.045,1.215,14.3
2022-09-23 10:08:18,1.953,0.041,1.252,14.3
2022-09-23 10:07:17,1.828,0.038,1.229,14.2
2022-09-23 10:06:16,0,0,1.216,14.2
2022-09-23 10:05:15,0,0,1.141,14.3
2022-09-23 10:04:14,2.703,0.057,1.143,14.2
2022-09-23 10:03:13,2.281,0.048,1.138,14.2
2022-09-23 10:02:12,1.648,0.035,1.123,14.2
2022-09-23 10:01:11,2.219,0.047,1.125,14.2
2022-09-23 9:58:06,2.125,0.045,1.126,14.2
2022-09-23 9:57:05,1.859,0.039,1.127,14.3
2022-09-23 9:56:04,2.125,0.045,1.147,14.2
2022-09-23 9:55:03,2.141,0.045,1.138,14.2
2022-09-23 9:54:02,2.656,0.056,1.124,14.2
2022-09-23 9:53:02,2.078,0.044,1.107,14.2
2022-09-23 9:52:00,2.484,0.052,1.119,14.3
2022-09-23 9:50:59,0,0,1.131,14.2
2022-09-23 9:49:59,0,0,1.122,14.2
2022-09-23 9:48:57,1.547,0.032,1.112,14.2
2022-09-23 9:47:56,2.031,0.043,1.111,14.2
2022-09-23 9:46:55,2.313,0.049,1.107,14.2
2022-09-23 9:45:54,3.219,0.068,1.117,14.2
2022-09-23 9:44:53,4.281,0.09,1.108,14.2
2022-09-23 9:43:52,5.125,0.108,1.098,14.2
2022-09-23 9:42:51,4.5,0.095,1.094,14.2
2022-09-23 9:41:50,5.219,0.109,1.098,14.2
2022-09-23 9:40:49,4,0.084,1.088,14.2
2022-09-23 9:39:49,4.25,0.09,1.065,14.2
2022-09-23 9:38:47,5.469,0.115,1.066,14.2
2022-09-23 9:37:46,5.906,0.124,1.077,14.2
2022-09-23 9:36:45,6.281,0.131,1.083,14.2
2022-09-23 9:35:44,5.562,0.117,1.08,14.3
2022-09-23 9:34:43,5.156,0.108,1.064,14.2
2022-09-23 9:33:42,6.656,0.14,1.071,13.5
2022-09-23 9:32:41,4.375,0.092,1.087,14.2
2022-09-23 9:31:40,5.25,0.11,1.089,14.2
2022-09-23 9:30:39,4.094,0.086,1.071,14.3
2022-09-23 9:29:38,4.125,0.087,1.085,14.2
2022-09-23 9:28:36,4.594,0.096,1.071,14.3
2022-09-23 9:27:37,4.562,0.095,1.074,14.2
2022-09-23 9:26:35,2.844,0.06,1.089,14.2
2022-09-23 9:25:34,2.859,0.06,1.07,14.2
2022-09-23 9:24:33,3.844,0.08,1.084,14.2
2022-09-23 9:23:32,3.406,0.072,1.075,14.2
2022-09-23 9:22:31,2.656,0.056,1.071,14.3
2022-09-23 9:21:30,4.25,0.089,1.071,14.2
2022-09-23 9:20:29,4.594,0.096,1.065,14.2
2022-09-23 9:19:28,3.422,0.072,1.083,14.2
2022-09-23 9:18:27,4.156,0.087,1.069,14.2
2022-09-23 9:17:26,4.937,0.104,1.048,14.2
2022-09-23 9:16:25,2.5,0.052,1.056,14.2
2022-09-23 9:15:24,3.859,0.081,1.058,14.2
2022-09-23 9:14:23,4,0.084,1.06,14.2
2022-09-23 9:13:22,4.344,0.091,1.073,14.2
2022-09-23 9:12:21,4,0.084,1.092,14.2
2022-09-23 9:11:20,2,0.042,1.084,14.2
2022-09-23 9:10:19,3.641,0.076,1.072,14.2
2022-09-23 9:09:18,3.844,0.081,1.055,14.2
2022-09-23 9:08:17,5.281,0.111,1.073,14.2
2022-09-23 9:07:16,5.031,0.105,1.075,14.2
2022-09-23 9:06:16,4.5,0.095,1.098,14.2
2022-09-23 9:05:14,0,0,1.089,14.2
2022-09-23 9:04:13,4.281,0.09,1.08,14.2
2022-09-23 9:03:12,2.188,0.046,1.076,14.2
2022-09-23 9:02:12,3.109,0.065,1.071,14.2
2022-09-23 9:01:10,4.187,0.088,1.08,14.2
2022-09-23 9:00:10,4.125,0.087,1.075,14.2
2022-09-23 8:59:09,4.156,0.088,1.081,14.2
2022-09-23 8:58:07,5.937,0.125,1.077,14.2
2022-09-23 8:57:06,5.469,0.115,1.06,14.2
2022-09-23 8:56:05,3.844,0.081,1.079,14.2
2022-09-23 8:55:04,2.969,0.062,1.075,14.2
2022-09-23 8:54:04,2.297,0.048,1.081,14.2
2022-09-23 8:53:03,3.641,0.076,1.091,14.2
2022-09-23 8:52:00,3.016,0.063,1.112,14.2
2022-09-23 8:51:00,4.187,0.088,1.112,14.2
2022-09-23 8:49:59,4.125,0.087,1.088,14.2
2022-09-23 8:48:58,4.25,0.09,1.087,14.2
2022-09-23 8:47:58,4.344,0.092,1.096,14.2
2022-09-23 8:46:56,4.031,0.085,1.112,14.2
2022-09-23 8:45:55,4.344,0.091,1.088,14.2
2022-09-23 8:44:54,5.875,0.123,1.096,14.2
2022-09-23 8:43:53,3.094,0.065,1.088,14.2
2022-09-23 8:42:52,4.312,0.091,1.072,14.2
2022-09-23 8:41:51,2.469,0.052,1.073,14.2
2022-09-23 8:40:50,3.531,0.074,1.089,14.2
2022-09-23 8:39:49,0,0,1.1,14.2
2022-09-23 8:38:48,3.25,0.068,1.089,14.1
2022-09-23 8:37:47,4.906,0.103,1.074,14.1
2022-09-23 8:36:46,3.391,0.071,1.063,14.1
2022-09-23 8:35:45,3.578,0.075,1.067,14
2022-09-23 8:34:47,3.969,0.083,1.061,13.9
2022-09-23 8:33:43,3.969,0.083,1.035,13.9
2022-09-23 8:32:42,4.75,0.1,0.968,13.9
2022-09-23 8:31:42,4.625,0.097,0.83,13.9
2022-09-23 8:30:40,2.141,0.045,0.563,13.9
2022-09-23 8:29:39,0,0,0.405,13.8
2022-09-23 8:28:38,0,0,0.41,13.8
2022-09-23 8:27:37,0,0,0.435,13.7
2022-09-23 8:26:36,0,0,0.461,13.7
2022-09-23 8:25:35,0,0,0.488,13.7
2022-09-23 8:24:34,0,0,0.519,13.7
2022-09-23 8:23:33,0,0,0.557,13.7
2022-09-23 8:22:32,0,0,0.653,13.7
2022-09-23 8:21:31,0,0,0.706,13.6
2022-09-23 8:20:30,0,0,0.655,13.6
2022-09-23 8:19:29,0,0,0.763,13.5
2022-09-23 8:18:28,0,0,1.012,13.6
2022-09-23 8:17:27,1.961,0.041,1.104,13.6
2022-09-23 8:16:26,2.094,0.044,1.119,13.6
2022-09-23 8:15:25,1.766,0.037,1.118,13.6
2022-09-23 8:14:24,2.031,0.043,1.148,13.6
2022-09-23 8:13:23,0,0,1.146,13.6
2022-09-23 8:12:22,0,0,1.137,13.6
2022-09-23 8:11:21,1.648,0.035,1.152,13.6
2022-09-23 8:10:20,1.789,0.038,1.134,13.6
2022-09-23 8:09:19,1.586,0.033,1.141,13.6
2022-09-23 8:08:18,1.766,0.037,1.141,13.6
2022-09-23 8:07:17,1.578,0.033,1.139,13.5
2022-09-23 8:06:16,1.445,0.03,1.146,13.5
2022-09-23 8:05:15,0,0,1.152,13.5
2022-09-23 8:04:14,0,0,1.165,13.5
2022-09-23 8:03:13,0,0,1.158,13.5
2022-09-23 8:02:12,2.141,0.045,1.15,13.5
2022-09-23 8:01:11,0,0,1.149,13.5
2022-09-23 8:00:10,2.563,0.054,1.138,13.4
2022-09-23 7:59:09,1.484,0.031,1.146,13.4
2022-09-23 7:58:08,2.688,0.056,1.123,13.4
2022-09-23 7:57:08,0,0,1.129,13.4
2022-09-23 7:56:06,1.633,0.034,1.142,13.4
2022-09-23 7:55:05,2.469,0.052,1.133,13.4
2022-09-23 7:54:04,2.906,0.061,1.127,13.4
2022-09-23 7:53:03,3.141,0.066,1.125,13.4
2022-09-23 7:52:02,3.906,0.082,1.125,13.4
2022-09-23 7:51:01,4.812,0.101,1.125,13.4
2022-09-23 7:50:00,3.797,0.079,1.139,13.4
2022-09-23 7:48:59,3.578,0.075,1.115,13.4
2022-09-23 7:47:58,3.391,0.071,1.112,13.4
2022-09-23 7:46:57,2.625,0.055,1.12,13.3
2022-09-23 7:45:56,0,0,1.133,13.2
2022-09-23 7:44:55,2.406,0.05,1.129,13.3
2022-09-23 7:43:55,3.688,0.077,1.126,13.4
2022-09-23 7:42:53,3.406,0.072,1.125,13.4
2022-09-23 7:41:52,1.812,0.038,1.148,13.3
2022-09-23 7:40:51,0,0,1.139,13.2
2022-09-23 7:39:50,2.375,0.05,1.115,13.2
2022-09-23 7:38:49,2.766,0.058,1.126,13.3
2022-09-23 7:37:48,4.469,0.094,1.114,13.3
2022-09-23 7:36:47,3.734,0.078,1.128,13.3
2022-09-23 7:35:46,3.406,0.072,1.155,13.2
2022-09-23 7:34:45,2.688,0.056,1.154,13.2
2022-09-23 7:33:44,5.187,0.109,1.147,13.2
2022-09-23 7:32:43,3.406,0.072,1.162,13.2
2022-09-23 7:31:42,4.375,0.092,1.17,13.2
2022-09-23 7:30:41,4.594,0.097,1.167,13.2
2022-09-23 7:29:40,4.781,0.1,1.157,13.2
2022-09-23 7:28:39,5.531,0.117,1.172,13.2
2022-09-23 7:27:38,4.094,0.086,1.155,13.2
2022-09-23 7:26:37,3.766,0.079,1.163,13.2
2022-09-23 7:25:36,2.359,0.05,1.177,13.2
2022-09-23 7:24:35,0,0,1.16,13.2
2022-09-23 7:23:34,3,0.063,1.159,13.2
2022-09-23 7:22:33,2.922,0.061,1.164,13.1
2022-09-23 7:21:32,2.328,0.049,1.173,13.2
2022-09-23 7:20:31,2.188,0.046,1.203,13.1
2022-09-23 7:19:30,2.469,0.052,1.18,13.2
2022-09-23 7:18:29,2.578,0.054,1.195,13.1
2022-09-23 7:17:28,2.844,0.06,1.2,13.1
2022-09-23 7:16:27,3.156,0.066,1.198,13.1
2022-09-23 7:15:26,2.453,0.052,1.19,13.1
2022-09-23 7:14:25,3.266,0.069,1.195,13.1
2022-09-23 7:13:24,2.719,0.057,1.199,13.1
2022-09-23 7:12:23,4.5,0.095,1.195,13
2022-09-23 7:11:22,4.187,0.088,1.174,13
2022-09-23 7:10:21,3.094,0.065,1.192,12.9
2022-09-23 7:09:20,3.266,0.069,1.193,12.9
2022-09-23 7:08:20,3.797,0.079,1.197,12.9
2022-09-23 7:07:18,2.25,0.048,1.204,12.9
2022-09-23 7:06:20,1.828,0.038,1.188,12.9
2022-09-23 7:05:16,2.031,0.043,1.257,12.8
2022-09-23 7:04:15,0,0,1.286,12.8
2022-09-23 7:03:14,0,0,1.268,12.8
2022-09-23 7:02:13,0,0,1.251,12.8
2022-09-23 7:01:12,0,0,1.249,12.7
2022-09-23 7:00:11,0,0,1.249,12.7
2022-09-23 6:59:11,0,0,1.257,12.7
2022-09-23 6:58:09,0,0,1.265,12.7
2022-09-23 6:57:08,0,0,1.272,12.7
2022-09-23 6:56:08,0,0,1.263,12.7
2022-09-23 6:55:06,0,0,1.27,12.7
2022-09-23 6:54:05,0,0,1.254,12.7
2022-09-23 6:53:04,0,0,1.261,12.7
2022-09-23 6:52:03,0,0,1.245,12.7
2022-09-23 6:51:02,0,0,1.261,12.7
2022-09-23 6:50:01,0,0,1.275,12.7
2022-09-23 6:49:01,0,0,1.261,12.7
2022-09-23 6:47:59,0,0,1.254,12.7
2022-09-23 6:46:58,0,0,1.252,12.7
2022-09-23 6:45:57,0,0,1.259,12.7
2022-09-23 6:44:56,0,0,1.277,12.7
2022-09-23 6:43:55,0,0,1.276,12.7
2022-09-23 6:42:54,0,0,1.252,12.7
2022-09-23 6:41:53,0,0,1.26,12.7
2022-09-23 6:40:52,0,0,1.275,12.7
2022-09-23 6:39:51,0,0,1.259,12.7
2022-09-23 6:38:50,0,0,1.258,12.7
2022-09-23 6:37:50,0,0,1.259,12.7
2022-09-23 6:36:48,0,0,1.266,12.7
2022-09-23 6:35:47,0,0,1.266,12.7
2022-09-23 6:34:47,0,0,1.274,12.7
2022-09-23 6:33:45,0,0,1.266,12.7
2022-09-23 6:32:44,0,0,1.273,12.7
2022-09-23 6:31:43,0,0,1.266,12.7
2022-09-23 6:30:42,0,0,1.289,12.7
2022-09-23 6:29:41,0,0,1.281,12.7
2022-09-23 6:28:40,0,0,1.281,12.7
2022-09-23 6:27:39,0,0,1.266,12.7
2022-09-23 6:26:38,0,0,1.265,12.7
2022-09-23 6:25:37,0,0,1.273,12.7
2022-09-23 6:24:36,0,0,1.266,12.7
2022-09-23 6:23:35,0,0,1.274,12.7
2022-09-23 6:22:34,0,0,1.281,12.7
2022-09-23 6:21:34,0,0,1.29,12.7
2022-09-23 6:20:32,0,0,1.289,12.7
2022-09-23 6:19:31,0,0,1.281,12.7
2022-09-23 6:18:30,0,0,1.266,12.7
2022-09-23 6:17:29,0,0,1.266,12.7
2022-09-23 6:16:28,0,0,1.29,12.7
2022-09-23 6:15:28,0,0,1.298,12.7
2022-09-23 6:14:26,0,0,1.275,12.7
2022-09-23 6:13:25,0,0,1.267,12.7
2022-09-23 6:12:24,0,0,1.275,12.7
2022-09-23 6:11:24,0,0,1.299,12.7
2022-09-23 6:10:22,0,0,1.291,12.7
2022-09-23 6:09:21,0,0,1.291,12.7
2022-09-23 6:08:20,0,0,1.283,12.7
2022-09-23 6:07:19,0,0,1.268,12.7
2022-09-23 6:06:18,0,0,1.275,12.7
2022-09-23 6:05:17,0,0,1.275,12.7
2022-09-23 6:04:16,0,0,1.268,12.7
2022-09-23 6:03:15,0,0,1.291,12.7
2022-09-23 6:02:14,0,0,1.292,12.7
2022-09-23 6:01:13,0,0,1.292,12.7
2022-09-23 6:00:13,0,0,1.284,12.7
2022-09-23 5:59:11,0,0,1.284,12.7
2022-09-23 5:58:10,0,0,1.284,12.7
2022-09-23 5:57:09,0,0,1.284,12.7
2022-09-23 5:56:08,0,0,1.285,12.7
2022-09-23 5:55:07,0,0,1.292,12.7
2022-09-23 5:54:06,0,0,1.284,12.7
2022-09-23 5:53:06,0,0,1.269,12.7
2022-09-23 5:52:04,0,0,1.261,12.7
2022-09-23 5:51:03,0,0,1.285,12.7
2022-09-23 5:50:05,0,0,1.285,12.7
2022-09-23 5:49:01,0,0,1.286,12.7
2022-09-23 5:48:00,0,0,1.269,12.7
2022-09-23 5:46:59,0,0,1.27,12.7
2022-09-23 5:45:58,0,0,1.278,12.7
2022-09-23 5:44:57,0,0,1.278,12.7
2022-09-23 5:43:56,0,0,1.286,12.7
2022-09-23 5:42:55,0,0,1.278,12.7
2022-09-23 5:41:54,0,0,1.286,12.7
2022-09-23 5:40:53,0,0,1.279,12.7
2022-09-23 5:39:52,0,0,1.278,12.7
2022-09-23 5:38:52,0,0,1.286,12.7
2022-09-23 5:37:50,0,0,1.302,12.7
2022-09-23 5:36:49,0,0,1.294,12.7
2022-09-23 5:35:48,0,0,1.286,12.7
2022-09-23 5:34:47,0,0,1.278,12.7
2022-09-23 5:33:46,0,0,1.279,12.7
2022-09-23 5:32:45,0,0,1.287,12.7
2022-09-23 5:31:44,0,0,1.294,12.7
2022-09-23 5:30:44,0,0,1.294,12.7
2022-09-23 5:29:42,0,0,1.303,12.7
2022-09-23 5:28:41,0,0,1.286,12.7
2022-09-23 5:27:41,0,0,1.287,12.7
2022-09-23 5:26:39,0,0,1.272,12.7
